final_position	id	word	candidate_rank	source	existing_id	lesson_number	category	subcategory	folder	lesson_title
810	4810	昨日	62	candidate		81	Daily Life	Home	core-home	Home & Furniture
811	4811	今	63	candidate		82	Daily Life	Time	core-time	Days & Time of Day
812	4812	朝	64	candidate		82	Daily Life	Time	core-time	Days & Time of Day
813	4813	昼	65	candidate		82	Daily Life	Time	core-time	Days & Time of Day
814	4814	夜	66	candidate		82	Daily Life	Time	core-time	Days & Time of Day
815	4815	夕方	67	candidate		82	Daily Life	Time	core-time	Days & Time of Day
816	4816	午前	68	candidate		82	Daily Life	Time	core-time	Days & Time of Day
817	4817	午後	69	candidate		82	Daily Life	Time	core-time	Days & Time of Day
818	4818	今週	70	candidate		82	Daily Life	Time	core-time	Days & Time of Day
819	4819	先週	71	candidate		82	Daily Life	Time	core-time	Days & Time of Day
820	4820	来週	72	candidate		82	Daily Life	Time	core-time	Days & Time of Day
821	4821	今月	73	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
822	4822	先月	74	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
823	4823	来月	75	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
824	4824	今年	76	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
825	4825	去年	77	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
826	4826	来年	78	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
827	4827	時間	79	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
828	4828	時	80	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
829	4829	分	81	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
830	4830	日	82	candidate		83	Daily Life	Time	core-time	Weeks, Months & Years
831	4831	週	83	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
832	4832	月	84	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
833	4833	年	85	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
834	4834	春	86	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
835	4835	夏	87	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
836	4836	秋	88	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
837	4837	冬	89	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
838	4838	毎日	90	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
839	4839	毎週	91	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
840	4840	毎月	92	candidate		84	Daily Life	Time	core-time	Calendar Units & Seasons
841	4841	毎年	93	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
842	4842	一	94	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
843	4843	二	95	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
844	4844	三	96	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
845	4845	四	97	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
846	4846	五	98	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
847	4847	六	99	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
848	4848	七	100	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
849	4849	八	101	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
850	4850	九	102	candidate		85	Daily Life	Numbers	core-numbers	Numbers 1–10
851	4851	十	103	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
852	4852	百	104	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
853	4853	千	105	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
854	4854	万	106	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
855	4855	半	107	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
856	4856	一番	108	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
857	4857	最初	109	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
858	4858	最後	110	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
859	4859	次	111	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
860	4860	前	112	candidate		86	Daily Life	Numbers	core-numbers	Larger Numbers & Order
861	4861	後	113	candidate		87	Daily Life	Position	core-position	Position & Direction
862	4862	上	114	candidate		87	Daily Life	Position	core-position	Position & Direction
863	4863	下	115	candidate		87	Daily Life	Position	core-position	Position & Direction
864	4864	中	116	candidate		87	Daily Life	Position	core-position	Position & Direction
865	4865	外	117	candidate		87	Daily Life	Position	core-position	Position & Direction
866	4866	内	118	candidate		87	Daily Life	Position	core-position	Position & Direction
867	4867	左	119	candidate		87	Daily Life	Position	core-position	Position & Direction
868	4868	右	120	candidate		87	Daily Life	Position	core-position	Position & Direction
869	4869	東	121	candidate		87	Daily Life	Position	core-position	Position & Direction
870	4870	西	122	candidate		87	Daily Life	Position	core-position	Position & Direction
871	4871	南	123	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
872	4872	北	124	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
873	4873	ここ	125	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
874	4874	そこ	126	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
875	4875	あそこ	127	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
876	4876	どこ	130	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
877	4877	こちら	128	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
878	4878	そちら	129	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
879	4879	これ	131	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
880	4880	それ	132	candidate		88	Daily Life	Position	core-position	Directions & Demonstratives
881	4881	あれ	133	candidate		89	Daily Life	Demonstratives	core-demo	This & That
882	4882	どれ	137	candidate		89	Daily Life	Demonstratives	core-demo	This & That
883	4883	この	134	candidate		89	Daily Life	Demonstratives	core-demo	This & That
884	4884	その	135	candidate		89	Daily Life	Demonstratives	core-demo	This & That
885	4885	あの	136	candidate		89	Daily Life	Demonstratives	core-demo	This & That
886	4886	どの	138	candidate		89	Daily Life	Demonstratives	core-demo	This & That
887	4887	誰	140	candidate		89	Daily Life	Demonstratives	core-demo	This & That
888	4888	何	139	candidate		89	Daily Life	Demonstratives	core-demo	This & That
889	4889	それから	692	candidate		89	Daily Life	Demonstratives	core-demo	This & That
890	4890	それで	693	candidate		89	Daily Life	Demonstratives	core-demo	This & That
891	4891	いつ	141	candidate		90	Daily Life	Questions	core-questions	Question Words
892	4892	どう	142	candidate		90	Daily Life	Questions	core-questions	Question Words
893	4893	なぜ	144	candidate		90	Daily Life	Questions	core-questions	Question Words
894	4894	どうして	143	candidate		90	Daily Life	Questions	core-questions	Question Words
895	4895	どちら	1044	candidate		90	Daily Life	Questions	core-questions	Question Words
896	4896	いつも	315	candidate		90	Daily Life	Questions	core-questions	Question Words
897	4897	どういう	937	candidate		90	Daily Life	Questions	core-questions	Question Words
898	4898	どうも	1185	candidate		90	Daily Life	Questions	core-questions	Question Words
899	4899	する	145	candidate		90	Daily Life	Questions	core-questions	Question Words
900	4900	ある	146	candidate		90	Daily Life	Questions	core-questions	Question Words
901	4901	いる	147	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
902	4902	居る	1390	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
903	4903	行く	150	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
904	4904	来る	151	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
905	4905	帰る	152	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
906	4906	戻る	855	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
907	4907	食べる	180	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
908	4908	飲む	181	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
909	4909	用いる	1233	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
910	4910	なる	148	candidate		91	Daily Life	Daily Actions	core-verbs-a	Core Verbs A
911	4911	見る	163	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
912	4912	聞く	166	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
913	4913	言う	169	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
914	4914	話す	168	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
915	4915	読む	170	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
916	4916	書く	171	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
917	4917	買う	184	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
918	4918	売る	185	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
919	4919	持つ	188	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
920	4920	待つ	205	candidate		92	Daily Life	Daily Actions	core-verbs-b	Core Verbs B
921	4921	立つ	228	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
922	4922	座る	229	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
923	4923	歩く	159	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
924	4924	走る	160	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
925	4925	泳ぐ	610	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
926	4926	寝る	199	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
927	4927	起きる	198	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
928	4928	開ける	192	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
929	4929	閉める	194	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
930	4930	付ける	1132	candidate		93	Daily Life	Daily Actions	core-verbs-c	Core Verbs C
931	4931	消す	197	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
932	4932	出す	191	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
933	4933	入れる	190	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
934	4934	取る	187	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
935	4935	置く	189	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
936	4936	作る	182	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
937	4937	使う	183	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
938	4938	分かる	175	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
939	4939	知る	174	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
940	4940	思う	172	candidate		94	Daily Life	Daily Actions	core-verbs-d	Core Verbs D
941	4941	考える	173	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
942	4942	教える	179	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
943	4943	学ぶ	178	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
944	4944	働く	201	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
945	4945	休む	200	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
946	4946	遊ぶ	609	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
947	4947	会う	204	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
948	4948	送る	207	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
949	4949	もらう	798	candidate		95	Daily Life	Daily Actions	core-verbs-e	Core Verbs E
